player_id,currentElo
453568,1030.3676427789414
518934,950.2493336219597
571448,1058.0916796774798
596115,1048.2399346566076
471865,935.7298073453318
444482,1124.6396695756662
572041,965.4971912150417
502671,1133.416360456188
571875,962.7748582412001
606466,1004.4566274586856
488671,924.7418931326506
605113,913.5517977404569
435622,945.2908201350123
467827,970.6880215756634
455104,886.2052023984476
592351,856.8711798112138
502481,855.1563483852317
571578,898.2479252624405
572008,856.329698296897
643565,924.6504590484188
571918,911.0082751178527
518614,1021.2548236202782
641857,966.0649277350254
514917,944.9753645268286
467793,998.1433333473312
608384,950.6198152720845
656555,1041.6233377257695
571437,898.008755114392
542255,924.4491432101568
645277,891.021453742374
518692,1031.5416530781306
455976,980.3346015860222
641487,994.6024832495015
596748,924.1769727563142
595284,847.9641841951143
435559,987.3440422420981
605512,931.912078884415
621020,922.9091964715568
605400,857.7321391319633
475247,850.7277680526073
527054,935.5807457962279
572669,991.5140714605354
465753,953.3569802673603
518586,1030.6600955900844
572821,912.5838026053823
408045,987.7431918904473
593934,883.9651225376924
448801,793.2389293988866
592518,1048.7768939530129
570731,857.6802233955751
430945,868.98917396008
592696,922.6278648132313
489149,821.5300157314387
500871,956.5638796697987
641820,827.3145066872659
542921,876.2906085502377
476883,936.9228335066249
502226,962.602436676945
596146,888.3730731153494
621439,896.716760370251
488771,884.4657616354339
543376,794.1752904926408
502143,935.0076027537474
543257,1040.9798883784827
458675,941.8931142641118
534606,876.22604363415
660162,928.2582357342574
541645,936.3250447043722
547989,1017.6078344626204
445055,851.2788505531894
593160,971.7791646031857
519058,974.670881589986
446263,952.8464893256241
596144,848.610722939254
624585,976.1277711115266
460086,988.5107513427116
444876,821.4660911336983
571602,964.8298849865639
547170,892.6289292645998
456078,902.9570503755115
460077,928.0351360038311
641313,810.5948678640934
570560,838.8943641396553
641553,786.3064552626844
544725,962.1749757396598
457706,829.1425152954959
605412,866.4558939468624
457705,1025.2163119270817
457763,1001.1477427712882
621035,1038.7029071621714
608369,1028.5499300200809
624577,1068.4126923047131
571771,951.7205632891715
446334,887.1867468409318
452254,933.0038721033928
474832,918.6810188752318
543063,843.6049001443758
621389,911.0179506958086
641355,1014.7845832407259
461314,963.5843044875813
518735,967.269695746582
523253,864.2613003902597
477132,946.1874862354874
491676,797.282773255872
400284,942.5484327727168
467055,1032.4712951874587
592626,975.8672803200272
664023,989.9720989212191
592178,1018.1203676477899
519203,1102.554514269318
575929,854.3749411132887
656941,951.7522796868054
608365,864.1781441731634
518792,979.3636253963821
595879,1061.7731003060223
452657,851.0800028717531
621446,840.2461896046074
518618,917.5718023809419
516770,920.2226044113306
571506,928.7369867441696
605119,1056.0809811821282
643265,965.0254388889075
500743,862.214033105162
595453,956.9011258554273
570632,874.7713333798608
457727,943.1825414509856
518553,992.7673195868766
542513,962.0059196776392
600303,948.2759510145283
592680,827.2860928126381
546991,832.7046509830805
451594,896.9425662872197
502054,993.5609974320263
572761,1085.1726127188156
607043,1147.3821382980332
493316,1078.2879138132494
457803,971.5551864636676
452678,999.9321163781523
453943,949.405375212558
542303,1003.7686942366565
500874,1047.674352596464
425877,1010.0893849482005
657557,1021.0126922370441
543939,1031.204574367484
408236,954.8916017591232
608700,937.8668510019896
592789,907.8630208776052
642708,892.3134633479842
593372,975.0894470934192
527038,938.4681626765829
622168,1102.6578726015362
501571,1019.5875551739672
446359,879.4467597991277
545361,1282.5446038959458
457708,969.3506225868985
459964,956.9918383393738
543760,915.0932863289136
501981,1113.332584213733
621566,1030.1743550400688
405395,890.6792129652467
594777,905.0323115118991
592743,972.2406227634436
472528,798.7561964141543
660271,1117.0104065990413
455117,809.4229166248816
572039,1152.0937698642945
656305,1088.5763586234127
518960,842.694371778229
621471,951.6727947717739
476704,1063.917565499086
456715,1022.2268245115
592885,1337.331797913445
460075,1021.4332084566587
622534,923.5441876863376
571976,1010.0546670061549
543333,956.8748769762176
543768,975.2352551737004
570267,982.3335265723215
444489,893.4160579602449
517369,824.8273211616765
641319,874.1184968412779
452104,905.7105850145712
520471,958.2576911605967
542340,958.2836873079973
606115,819.4535974925434
502624,888.0352622654627
595978,871.6360711031531
453385,904.3717969220261
592669,1008.511651964915
519299,864.8237868223015
519346,996.0479113501968
542583,993.0810198504993
605486,882.3271085738006
607257,926.1048741259814
596847,1037.5105346015955
541650,865.3225705323915
596019,1033.1223493537498
543401,997.9567650894709
608070,1101.8591084201817
543829,797.2352173258028
516416,902.6820031796698
429664,1088.9601376645994
443558,1037.0244444346604
572122,854.2980807931282
475174,901.4512093692366
502082,1017.6238489919276
543228,887.8566637585521
571980,936.8535129066031
571745,1052.2114150115447
592387,914.9860399485714
605357,949.2138431156297
605548,930.0837106328937
400085,953.9132933849459
429665,1015.9675903396113
628338,924.5143621401262
605141,1173.1397974480797
643217,1061.6482108070131
434670,924.4676518275755
622110,986.7569774123872
595281,903.54294871272
460576,844.0537768533751
502110,1237.9466114713307
593428,1081.9578548037935
646240,939.3134311908607
456488,834.035990411513
598265,1008.9610009311933
543877,743.177813201815
543068,994.4773952075291
467092,1133.3606895714925
452655,972.8880104833208
588751,871.8985842550087
621002,1004.3969376468909
608701,914.7091960032242
543543,905.0538889165969
621563,1056.9087370185332
543807,1145.9800743284004
608324,1249.7439034367105
514888,1024.46796771677
621043,899.8410070328987
503556,1014.2745820744971
592261,835.9553275413954
608336,1006.8059199077774
462101,820.1695924862257
502210,906.9529348007579
594828,937.4210863597102
545350,938.3471050315086
134181,932.9608137934822
608577,899.0506132266972
425783,958.0691060878801
455139,1071.5115059773893
435263,859.8649285095835
596059,904.7202465602946
607387,858.9187817113832
458731,820.5376741741262
592450,1155.168234540915
519317,1014.531595700438
596142,879.5095206065434
543305,1115.1727378181113
581527,862.4491696979369
518626,995.6068515486191
475253,1025.0573584782376
434158,996.5865304717383
434778,951.2890752475257
544369,1006.7721915992512
592273,952.3254240742765
435522,968.2599478027448
545341,981.6705281863551
431145,929.884889022921
607680,870.0107497704175
592122,979.7957958904618
649557,929.6186788882981
642180,908.4091090673535
456665,1171.3572608280863
571974,829.3559874567097
542881,884.3705938666611
592662,886.7620757283828
622608,945.449369139562
642162,807.6189813525973
546318,933.7651042363029
664068,773.0962213931685
601713,893.1378593981977
592314,837.4767601463009
455755,975.1471157790046
595751,976.5393169001458
488721,979.32321925833
641438,983.1143302971847
594809,1046.524533910442
543685,1167.6026139136502
547180,1144.976056889627
475582,1013.6617544190726
435062,939.1271955034871
608385,1124.602640454192
553993,996.8234560904258
458015,1089.9240691430318
607208,1026.1730248583438
572191,779.3772831892064
446308,963.9520675376143
571697,1014.4247892344837
594988,935.700348069519
571466,832.7663962511137
606299,940.8304445337502
453286,927.2843232525782
456701,908.6873734357922
571740,832.4454078407799
571718,963.2011998145914
594807,861.4517041392947
571431,979.7811334318656
519023,965.0426529764565
640447,937.1271175865612
624428,1045.1821555343204
543281,877.3953874617596
570256,1112.381183727049
605137,1033.1898802909966
547982,928.1061594323824
600869,816.497679670075
408234,1077.475499612011
592206,1082.2419504562686
400121,811.49223161597
543510,742.9643534770846
572816,890.9575392479362
516782,1044.2529259785213
465041,1019.7967298502543
543484,904.9972634635923
578428,928.4119428398491
553988,887.4576100186772
592567,1031.868836167877
474568,912.2358458459582
592444,753.2915862929448
456501,966.0501442968165
622072,874.2741461349849
605509,906.9415012248512
450314,983.287501325764
543294,859.9243298143437
592761,936.9157286199999
657658,980.704560143699
605170,903.2894358429093
606424,982.1008922557515
572750,1002.0196226381784
592407,875.3987920853505
628333,993.361544485853
